Semester,AcademicCareer,College,Department,CourseSubject,CourseCode,CourseID,ClassSection,CourseDescription,CourseLongDescription,ActualEnrolment,ActualWaiting,EnrolmentCapacity,FacultyName,FacilityID,FromTime,ToTime,DurationInMinutes,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
2501,GRAD,CBA,Dept of Business Admin.,MGMT,501,MGMT501,82,Management and Organizational,"This is an advanced, yet comprehensive, course in management and organizational behavior theories. It highlights the significant contributions of these theories to our understanding of the process of operating modern organizations in a progressively dynamic and uncertain environment. The course consequently provides the student with the practical implications in the form of best practices in establishing managerial policy and determining the adequate courses of action. A particular emphasis is given to the increasingly changing organizational cultures and how management of change paradigms can successfully guide the organization towards improvement and transformation.",0,0,20,Raghid   AlHajj,N4-101,17:00:00,19:50:00,170,N,Y,N,N,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,201,MGMT201,84,Introduction to Management,"This course examines a wide range of business theory and practical applications related to effective management practices. In addition to learning about what management is and what managers do, learners will also explore and assess their own management styles and the implications of their findings. Learners apply critical thinking skills pertaining to core business functions. Focus is on contributing factors to management, such as communication, the role of the manager, design of the organization, ethical issues, social responsibility and globalization. The course format emphasizes the application of management roles and competencies through experiential activities, group exercises and case analysis.",7,0,20,Khalida Essam AlKenane,W5-104,10:00:00,10:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,201,MGMT201,87,Introduction to Management,"This course examines a wide range of business theory and practical applications related to effective management practices. In addition to learning about what management is and what managers do, learners will also explore and assess their own management styles and the implications of their findings. Learners apply critical thinking skills pertaining to core business functions. Focus is on contributing factors to management, such as communication, the role of the manager, design of the organization, ethical issues, social responsibility and globalization. The course format emphasizes the application of management roles and competencies through experiential activities, group exercises and case analysis.",4,0,20,Raghid   AlHajj,W5-003,12:00:00,12:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,201,MGMT201,89,Introduction to Management,"This course examines a wide range of business theory and practical applications related to effective management practices. In addition to learning about what management is and what managers do, learners will also explore and assess their own management styles and the implications of their findings. Learners apply critical thinking skills pertaining to core business functions. Focus is on contributing factors to management, such as communication, the role of the manager, design of the organization, ethical issues, social responsibility and globalization. The course format emphasizes the application of management roles and competencies through experiential activities, group exercises and case analysis.",10,0,20,Khalida Essam AlKenane,N4-202,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,118,MIS118,81,Intro to Computers & IS,"This course covers the basic concepts of networked computers including the basics of file management on local and remote computers, electronic mail, internet browsers, and web page development. Students are also exposed to applications used in business for solving problems, communicating, and making informed decisions, including word processors, presentation software, and electronic spreadsheets. Students will also develop business applications using a popular programming language or database management tool. 
Credit cannot be granted for both CSC 101 and MIS 118 for Computer Science students.",1,0,20,Ashraf G Jaradat,N3-201B,16:00:00,16:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,118,MIS118,83,Intro to Computers & IS,"This course covers the basic concepts of networked computers including the basics of file management on local and remote computers, electronic mail, internet browsers, and web page development. Students are also exposed to applications used in business for solving problems, communicating, and making informed decisions, including word processors, presentation software, and electronic spreadsheets. Students will also develop business applications using a popular programming language or database management tool. 
Credit cannot be granted for both CSC 101 and MIS 118 for Computer Science students.",1,0,20,Fadi   Sibai,W3-102,09:00:00,09:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,118,MIS118,86,Intro to Computers & IS,"This course covers the basic concepts of networked computers including the basics of file management on local and remote computers, electronic mail, internet browsers, and web page development. Students are also exposed to applications used in business for solving problems, communicating, and making informed decisions, including word processors, presentation software, and electronic spreadsheets. Students will also develop business applications using a popular programming language or database management tool. 
Credit cannot be granted for both CSC 101 and MIS 118 for Computer Science students.",0,0,20,Ashraf G Jaradat,N3-201A,11:00:00,11:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,118,MIS118,90,Intro to Computers & IS,"This course covers the basic concepts of networked computers including the basics of file management on local and remote computers, electronic mail, internet browsers, and web page development. Students are also exposed to applications used in business for solving problems, communicating, and making informed decisions, including word processors, presentation software, and electronic spreadsheets. Students will also develop business applications using a popular programming language or database management tool. 
Credit cannot be granted for both CSC 101 and MIS 118 for Computer Science students.",0,0,20,Ibrahim   Arpaci,N6-004,08:00:00,09:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,321,MGMT321,83,Introduction to Oper Mgmt,"This course is an examination of the concepts, processes, and institutions which are fundamental to an understanding of manufacturing and service operations within organizations. Emphasis is on the management and organization of operations and upon the application of quantitative methods to the solution of strategic, tactical, and operational problems.",0,0,20,,N4-202,14:00:00,15:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,200,MIS200,88,Information Systems Concepts,"This course provides the foundation necessary for understanding management information systems. It discusses the importance of information systems in digital age. It is concerned with how information systems are essential in business and how companies use information system (and e-business) as competitive advantages. The course also discusses the information technology (IT) infrastructure in terms of hardware and software, databases, information management, telecommunications, the Internet, wireless technology, and security of information systems. The course also discusses some issues related to decision making using information systems as well as ethical and social issues in information systems. Students will explore several MIS software relevant to the business environment.",0,0,30,Ashraf G Jaradat,N3-201A,17:00:00,18:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,200,MIS200,103,Information Systems Concepts,"This course provides the foundation necessary for understanding management information systems. It discusses the importance of information systems in digital age. It is concerned with how information systems are essential in business and how companies use information system (and e-business) as competitive advantages. The course also discusses the information technology (IT) infrastructure in terms of hardware and software, databases, information management, telecommunications, the Internet, wireless technology, and security of information systems. The course also discusses some issues related to decision making using information systems as well as ethical and social issues in information systems. Students will explore several MIS software relevant to the business environment.",9,0,30,Alaa Abdelsalam Eid,W3-102,14:00:00,14:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,200,MIS200,105,Information Systems Concepts,"This course provides the foundation necessary for understanding management information systems. It discusses the importance of information systems in digital age. It is concerned with how information systems are essential in business and how companies use information system (and e-business) as competitive advantages. The course also discusses the information technology (IT) infrastructure in terms of hardware and software, databases, information management, telecommunications, the Internet, wireless technology, and security of information systems. The course also discusses some issues related to decision making using information systems as well as ethical and social issues in information systems. Students will explore several MIS software relevant to the business environment.",2,0,30,Alaa M AlBlooshi,W6-105,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,200,MIS200,106,Information Systems Concepts,"This course provides the foundation necessary for understanding management information systems. It discusses the importance of information systems in digital age. It is concerned with how information systems are essential in business and how companies use information system (and e-business) as competitive advantages. The course also discusses the information technology (IT) infrastructure in terms of hardware and software, databases, information management, telecommunications, the Internet, wireless technology, and security of information systems. The course also discusses some issues related to decision making using information systems as well as ethical and social issues in information systems. Students will explore several MIS software relevant to the business environment.",3,0,30,Alaa M AlBlooshi,W6-106,08:00:00,09:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,345,MIS345,101,Database Management System,"This course provides an introduction to the design and use of databases in meeting business information needs. Topics include database planning, conceptual design, and data administration. The concepts are studied with projects involving the use of a current database management system.",3,0,30,Alaa M AlBlooshi,W3-202,16:00:00,16:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,400,MIS400,81,Cloud Computing,"This course aims to provide an extensive overview of the technology of cloud computing and its practical applications. It covers several topics, including an introduction to cloud concepts, virtualization technologies, architectures, networking, cloud resource management, programming models in clouds, cloud storage systems, and security issues. The course also focuses on various cloud services, such as Infrastructure as a Service(IaaS), Platform as a Service (PaaS), and Software as a Service (SaaS), and emphasizes the development of hands-on-skills in cloud computing technologies such as Amazon Web Services (AWS) and Microsoft Azure.",0,0,20,Muder Mousa AlMi'ani,W3-202,14:00:00,15:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,443,MIS443,81,Business Intelligence,"Business Intelligence is an umbrella term that combines architectures, tools, databases, analytical tools, applications and methodologies. Business Intelligence's major objective is to enable easy access to data (and model) to provide business managers with the ability to conduct analysis. Therefore, it helps to transform data into information (and knowledge), to decisions and finally to actions.",15,0,20,Muder Mousa AlMi'ani,W6-106,11:00:00,12:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,112L,PHYS112L,83,PHYS II Lab,Provides students with Laboratory experience and supports fundamental knowledge in electromagnetism. The course equips students with hands-on-experience and deepen the understanding of the relations between experiment and theory.,2,0,20,Nada H Salem,N3-003,17:00:00,18:20:00,80,N,N,N,Y,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,201,MRKT201,82,Basic Marketing,"This course focuses on the basic concepts of marketing. It helps students to define and appropriately use marketing terminologies and concepts. It provides an examination of the character and importance of the marketing process, its essential functions, and the institutions performing them. Attention is focused on exploring the marketing mix by defining the term product, discussing the elements of promotion, explaining price decisions and distribution strategies. Real life examples, applications and case studies are given throughout the course to further improve student's marketing skills.",2,0,20,Omar   Moufakkir,N5-001,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,201,MRKT201,85,Basic Marketing,"This course focuses on the basic concepts of marketing. It helps students to define and appropriately use marketing terminologies and concepts. It provides an examination of the character and importance of the marketing process, its essential functions, and the institutions performing them. Attention is focused on exploring the marketing mix by defining the term product, discussing the elements of promotion, explaining price decisions and distribution strategies. Real life examples, applications and case studies are given throughout the course to further improve student's marketing skills.",20,0,20,Khalida Essam AlKenane,N6-002,11:00:00,11:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,201,MRKT201,86,Basic Marketing,"This course focuses on the basic concepts of marketing. It helps students to define and appropriately use marketing terminologies and concepts. It provides an examination of the character and importance of the marketing process, its essential functions, and the institutions performing them. Attention is focused on exploring the marketing mix by defining the term product, discussing the elements of promotion, explaining price decisions and distribution strategies. Real life examples, applications and case studies are given throughout the course to further improve student's marketing skills.",0,0,20,Tareq Faizur Rasul,N5-102,12:00:00,12:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,320,MRKT320,81,Services Marketing,"This course teaches students how to lead and manage successful service organizations by delivering quality services to the marketplace within a dynamic environment. The core of the course is structured around understanding and developing strategies to address four key content areas adapted from the service quality gap model. It is also based on understanding consumers’ expectations and perceptions of services. This course will examine how consumers’ expectations are formed, how they change, and what firms can do to influence expectations. Other topics will include customer perceptions of service quality and how the interactions between customers and firms affect perceived value and quality.",0,0,20,Omar   Moufakkir,N6-201,14:00:00,14:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,460,MRKT460,81,International Marketing,"Marketing management problems, techniques and strategies needed to apply the marketing concept to the world marketplace. Understanding a country’s cultural and environmental impact on the marketing plan is emphasized, as well as competing in markets of various cultures. Worldwide consumerism, economic and social development, the spread of multinational corporations, business ethics, and current economic and marketing issues are examined.",8,0,20,Omar   Moufakkir,N4-102,11:00:00,12:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,POLI,101,POLI101,83,Introduction to Politics,"Provides an overview of how politics and political systems in different countries work. Links analytical concepts, theories and methods in politics to the realities of the political world. Covers topics like power, political ideologies, states, rights, and regimes, political culture, public opinion, interest groups, elections, political institutions and violence.",4,0,20,Saleh Ahmad ALNafisi,N5-104,14:00:00,15:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,498,MRKT498,81,Capstone in Marketing,"This capstone course offers you the opportunity to apply your academic experience to conduct an experiential learning project in a designated field and apply your education in a practical manner. Students will work in teams on a single project for one partner organization. This experience will help students enhance their skills in oral and written communication, apply the knowledge acquired during the program to solve business problems involving actual data in a realistic setting, manage team dynamics, and develop a fundamental understanding of all practical aspects of Marketing program of study. This course is suitable for senior students only. The course content is updated regularly to take into account the latest marketing techniques and practices.",9,0,20,Khalida Essam AlKenane,N5-203,16:00:00,16:50:00,50,Y,N,Y,N,Y,N,N
2501,GRAD,CBA,Dept of Business Admin.,MRKT,505,MRKT505,82,Contemporary Marketing Concept,"Designed for students with no prior course work in the field of marketing. A wide spectrum of marketing institutions and activities is covered. The impact of marketing on the total firm, the economy, and society in general is assessed. The course is intended to develop and organize the fundamental marketing concepts necessary to an analytical study of consumer behavior, the economic environment, and four managerial aspects of marketing. The acquisition and utilization of marketing research data for problem solving is stressed. Relation and integration of basic marketing knowledge to the successful development of sound marketing policy, planning, and strategy is developed.",0,0,20,Omar   Moufakkir,N4-201,17:00:00,19:50:00,170,N,N,N,N,Y,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,MUSC,109,MUSC109,81,World Music,"Provides the student with a survey of the ethnic musical cultures of the world. Focus is given to the non-Western styles of Africa, Asia, the Middle East, and Oceania. Nevertheless, the ethnic music of Europe and the Americas with minimal or no influence from Western classical styles are included. An investigation of the cultures behind the various musical styles enhances the student's understanding.",20,0,20,Martin Sebastian Loyato,N5-201,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,MUSC,109,MUSC109,82,World Music,"Provides the student with a survey of the ethnic musical cultures of the world. Focus is given to the non-Western styles of Africa, Asia, the Middle East, and Oceania. Nevertheless, the ethnic music of Europe and the Americas with minimal or no influence from Western classical styles are included. An investigation of the cultures behind the various musical styles enhances the student's understanding.",20,0,20,Martin Sebastian Loyato,W4-102,10:00:00,10:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHED,101,PHED101,81,Introduction to Physical Edu.,"This course is designed to provide an overview of physical activity and lifetime personal fitness.  The course introduces different components of fitness, different types of aerobic/anaerobic exercises, flexibility and body composition, muscular strength and endurance and management of personal fitness and nutrition. The course covers a variety of lifetime activities that promote health and well-being.",20,0,20,Yousef M AlEneze,N4-002,14:00:00,15:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,PHIL,110,PHIL110,81,Thinking Skills,"Provides methods how to engage in reflective and independent thinking. Enables students to detect underlying issues in texts and to evaluate problems autonomously; to analyze the logical structure to texts; to define and express terms and thoughts properly and precisely; to analyze and evaluate evidences; to think clearly and systematically and to express ideas; to understand the logical connections between ideas and to identify, construct and evaluate arguments.",6,0,20,Thorsten   Botz,N5-201,14:00:00,15:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,PHIL,185,PHIL185,81,Philosophy of Religions,"Investigates and reflects on some of the main philosophical issues in religion as such as: the existence of God, the nature of God, the problem of evil, belief in God, etc. It will draw on the Christian and Jewish traditions, but will have a particular focus on the Muslim tradition.",0,0,20,Ismail   Lala,N5-203,14:00:00,14:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,100,PHYS100,81,How Things Work,"This is an introductory course for students in non-science majors presenting physical principles and laws through examples from everyday life experiences.  Topics covered include inertia, speed and velocity, acceleration, Newton’s laws, projectile motion, rotational motion, work and energy, friction, conservation laws, equilibrium, Hooke’s law, fluids and their motion, heat and thermodynamics, mechanical waves and resonance.",9,0,20,Rawan W Eid,N4-203,12:00:00,12:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHED,101,PHED101,82,Introduction to Physical Edu.,"This course is designed to provide an overview of physical activity and lifetime personal fitness.  The course introduces different components of fitness, different types of aerobic/anaerobic exercises, flexibility and body composition, muscular strength and endurance and management of personal fitness and nutrition. The course covers a variety of lifetime activities that promote health and well-being.",16,0,20,Yousef M AlEneze,N6-201,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,PHIL,110,PHIL110,82,Thinking Skills,"Provides methods how to engage in reflective and independent thinking. Enables students to detect underlying issues in texts and to evaluate problems autonomously; to analyze the logical structure to texts; to define and express terms and thoughts properly and precisely; to analyze and evaluate evidences; to think clearly and systematically and to express ideas; to understand the logical connections between ideas and to identify, construct and evaluate arguments.",2,0,20,Thorsten   Botz,N4-201,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110,PHYS110,82,Physics I,"Introduces basic concepts and laws of mechanics and fluids with emphasis on enhancing the problem-solving skills of the students. Topics covered include kinematics in one and two dimensions, Newton’s laws, rotational motion, simple harmonic motion, and introduction to fluid mechanics.",2,0,20,Carlito JR   Salonga Ponseca,N6-303,11:00:00,12:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110,PHYS110,86,Physics I,"Introduces basic concepts and laws of mechanics and fluids with emphasis on enhancing the problem-solving skills of the students. Topics covered include kinematics in one and two dimensions, Newton’s laws, rotational motion, simple harmonic motion, and introduction to fluid mechanics.",8,0,20,Juliano   Katrib,W4-104,10:00:00,10:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110,PHYS110,88,Physics I,"Introduces basic concepts and laws of mechanics and fluids with emphasis on enhancing the problem-solving skills of the students. Topics covered include kinematics in one and two dimensions, Newton’s laws, rotational motion, simple harmonic motion, and introduction to fluid mechanics.",0,0,20,Ihssan Sabri Masad,N5-103,08:00:00,09:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,84,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",9,0,20,Nada H Salem,N3-003,14:00:00,15:20:00,80,N,Y,N,N,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,88,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",0,0,20,Nada H Salem,N3-003,16:00:00,17:50:00,110,N,N,N,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,90,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",0,0,20,Nada H Salem,N3-003,15:30:00,16:50:00,80,N,Y,N,N,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,341,MGMT341,81,Industrial and Org Psychology,"This course provides an overview of Industrial-Organizational (I-O) psychology, the scientific study of human behavior in the workplace. The course covers a wide range of topics, including Individual differences, Job analysis, personnel selection, performance appraisal, training and development, job attitudes, motivation, leadership, organizational culture, and stress and work-life balance. Students will gain an understanding of the theories and research in I-O psychology and how they are applied in organizations. The course emphasizes both the theoretical foundations and practical applications of I-O psychology, including exposure to seminal theories, best practices, and future directions of the field. The goal of the course is to equip students with a sophisticated understanding of the science and practice of I-O psychology to maximize the economic and psychological well-being of employees and organizations.",0,0,20,Raghid   AlHajj,N3-102,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,351,MGMT351,81,Human Resources Management,"In-depth examination of human resources management from a strategic perspective. Topics examined include Affirmative action and Equal Employment opportunities, Job Analysis, recruitment, selection, training and development, performance management and appraisal, compensation, Safety and Health, legal issues, labor relations and Global Human Resource Management. In addition to providing more details in terms of content, this course will be an active learning approach. Students will also spend a great deal of time in class discussing ideas, participating in exercises, and practicing the skills necessary to perform well in this class and beyond.",0,0,20,Sam Deeb Toglaw,N3-101A,12:00:00,12:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,351,MGMT351,83,Human Resources Management,"In-depth examination of human resources management from a strategic perspective. Topics examined include Affirmative action and Equal Employment opportunities, Job Analysis, recruitment, selection, training and development, performance management and appraisal, compensation, Safety and Health, legal issues, labor relations and Global Human Resource Management. In addition to providing more details in terms of content, this course will be an active learning approach. Students will also spend a great deal of time in class discussing ideas, participating in exercises, and practicing the skills necessary to perform well in this class and beyond.",20,0,20,Sam Deeb Toglaw,W4-102,14:00:00,15:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Mgmt Info Systems,MIS,306,MIS306,81,Managerial Appl of OOP II,"The course introduces advanced programming skills and focuses on the core concepts of object-oriented programming and design using a modern language. The course focuses on the understanding and practical mastery of object-oriented concepts such as classes, objects, data abstraction, methods overloading, inheritance and polymorphism. Moreover, the course illustrates how to handle exceptions and connections to external data sources.",9,0,20,Ahmad Salah AlAhmad,W3-201,12:00:00,12:50:00,50,Y,N,Y,N,Y,N,N
2501,GRAD,CBA,Dept of Mgmt Info Systems,MIS,500,MIS500,81,Management Information Systems,"This course is a graduate-level course in Management of Information Systems (MIS). It is offered through GUST’s Master of Business Administration (MBA) program. The course covers several aspects of MIS and is intended for management-level professionals. The course discusses the importance of MIS in today’s competitive business environments highlighting how managers can use MIS to enhance their decision-making process and to better compete with IT in today’s market.  The course also discusses the difference between information technology (IT) and information systems (IS) addressing the different avenues of information systems such as database management systems, telecommunications and networking, information systems security, e-business, ethical and legal aspects of information systems, strategic information systems, and the effect of the Internet on information systems (online information systems).  The course is also concerned with the information system life cycle including systems analysis, design, and implementation.",1,0,20,Omer Abdelhamid Gibreel,N3-201B,17:00:00,19:50:00,170,Y,N,N,N,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,112L,PHYS112L,84,PHYS II Lab,Provides students with Laboratory experience and supports fundamental knowledge in electromagnetism. The course equips students with hands-on-experience and deepen the understanding of the relations between experiment and theory.,0,0,20,Nada H Salem,N3-003,11:00:00,12:20:00,80,N,N,N,Y,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,330,MRKT330,81,Consumer Behavior,"A study of such consumer functions as decision making, attitude formation and change, cognition, perception, and learning. The marketing concepts of product positioning, segmentation, brand loyalty, shopping preference and diffusion of innovations are considered in context with the environmental, ethical, multicultural and social influences on increasingly diverse global consumers.",13,0,20,Ream Nabil Kinawy,N4-004,12:00:00,12:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,370,MRKT370,81,Marketing Research,"This course is an investigation of the acquisition, presentation, and application of marketing information for management. Particular problems considered are defining information requirements, evaluating research findings, and utilizing information. Statistical methods, models, and/or cases are employed to illustrate approaches to marketing intelligence problems, such as sales forecasts, market delineation, buyer motives, store location, and performance of marketing functions.",7,0,20,Omar   Moufakkir,N6-201,11:00:00,11:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MRKT,402,MRKT402,81,Retail Marketing,"Retail marketing focuses on how to attract buyers to the retail environment and then how to persuade them to make a purchase.  The retail industry and the forces affecting it are surveyed.   Location, access, the external elements including signage, plus the ambient elements are examined.  Image, brands, positioning, competition, core products, in-store stimuli, sales management, and customer relationship management are also considered.  The topics are also related to online retailing.  Students develop and present a plan for an assigned retail outlet, and critique the plans of others.",0,0,20,Ream Nabil Kinawy,N5-002,16:00:00,16:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,POLI,130,POLI130,82,Political Terminologies,"Explores the different political terminologies as used in political science, such as political systems, foreign political affairs, and civil society, etc., and reflects on their use in the Kuwaiti and global contexts. Discover the historical origins of these concepts, their transformation over time and their modern perception. Through the course, students will read, analyze and critically comments on those political terminologies affecting their life and modern societies, Both Arabic and English sources will be considered.",11,0,20,Abdulmohsen Yousef Jamal,N5-204,10:00:00,10:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,MUSC,109,MUSC109,83,World Music,"Provides the student with a survey of the ethnic musical cultures of the world. Focus is given to the non-Western styles of Africa, Asia, the Middle East, and Oceania. Nevertheless, the ethnic music of Europe and the Americas with minimal or no influence from Western classical styles are included. An investigation of the cultures behind the various musical styles enhances the student's understanding.",20,0,20,Martin Sebastian Loyato,N5-102,14:00:00,14:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Humanities & Soc Sci,MUSC,109,MUSC109,85,World Music,"Provides the student with a survey of the ethnic musical cultures of the world. Focus is given to the non-Western styles of Africa, Asia, the Middle East, and Oceania. Nevertheless, the ethnic music of Europe and the Americas with minimal or no influence from Western classical styles are included. An investigation of the cultures behind the various musical styles enhances the student's understanding.",0,0,20,Martin Sebastian Loyato,N6-205,11:00:00,11:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,100,PHYS100,83,How Things Work,"This is an introductory course for students in non-science majors presenting physical principles and laws through examples from everyday life experiences.  Topics covered include inertia, speed and velocity, acceleration, Newton’s laws, projectile motion, rotational motion, work and energy, friction, conservation laws, equilibrium, Hooke’s law, fluids and their motion, heat and thermodynamics, mechanical waves and resonance.",0,0,20,Carlito JR   Salonga Ponseca,W5-203,09:00:00,09:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110,PHYS110,84,Physics I,"Introduces basic concepts and laws of mechanics and fluids with emphasis on enhancing the problem-solving skills of the students. Topics covered include kinematics in one and two dimensions, Newton’s laws, rotational motion, simple harmonic motion, and introduction to fluid mechanics.",7,0,20,Mohamed Osman Musa,N5-004,09:30:00,10:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,81,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",10,0,20,Nada H Salem,N3-003,14:00:00,15:50:00,110,Y,N,N,N,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,85,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",1,0,20,Nada H Salem,N3-003,14:00:00,15:50:00,110,N,N,N,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,112,PHYS112,82,Physics II,"Required for students majoring in engineering, the course is based on calculus. Topics include concepts in electromagnetism together with their relationship to practical applications.",5,0,20,Carlito JR   Salonga Ponseca,N6-302,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CAS,Dept of Computer Science,CSC,380,CSC380,81,Mobile Application Development,"Introduction to mobile application development. Topics include creating and deploying mobile applications, development approaches, programming languages, frameworks, application architecture, event-driven programming, model-view-controller, user interface and usability.",12,0,20,Khuloud N Al Khatib,N3-202,08:00:00,08:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110,PHYS110,81,Physics I,"Introduces basic concepts and laws of mechanics and fluids with emphasis on enhancing the problem-solving skills of the students. Topics covered include kinematics in one and two dimensions, Newton’s laws, rotational motion, simple harmonic motion, and introduction to fluid mechanics.",7,0,20,Carlito JR   Salonga Ponseca,W4-102,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
