Course_ID,ACAD_GROUP,SUBJECT,CATALOG_NBR,Major,COURSE_TITLE,REQUISITES,AREA_OF_STUDY,COURSE_OF_STUDY,Credits,DEPTNAME,Course_Level,Condition,Condition_Explanation,REQUISITES_LIST
MRKT451,CBA,MRKT,451,COMSCIENCE,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,COMPENG,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,ELECENG,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,MGMTENG,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,ENGLISH,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,LINGUISTIC,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,LITERATURE,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,FINANCE,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,DIGITALMED,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,PR / ADV,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,VISUAL COM,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,MIS,Brand Management,MRKT 201,NA,N,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
MRKT451,CBA,MRKT,451,MARKETING2,Brand Management,MRKT 201,ME,RE,3,Dept of Business Admin.,4,ONE_COURSE,1- Only the specified course as a prerequisite.,['MRKT201']
HIST107,CAS,HIST,107,ACCOUNTING,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,INTL BUSIN,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,MANAGEMENT,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,COMSCIENCE,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,COMPENG,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,ELECENG,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,MGMTENG,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,ENGLISH,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,LINGUISTIC,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,LITERATURE,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,FINANCE,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,DIGITALMED,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,PR / ADV,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,VISUAL COM,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,MIS,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
HIST107,CAS,HIST,107,MARKETING2,History of Science & Medicine,ENGL 100 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL100']
PSYC141,CAS,PSYC,141,ACCOUNTING,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,INTL BUSIN,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,MANAGEMENT,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,COMSCIENCE,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,COMPENG,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,ELECENG,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,MGMTENG,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,ENGLISH,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,LINGUISTIC,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,LITERATURE,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,FINANCE,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,DIGITALMED,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,PR / ADV,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,VISUAL COM,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,MIS,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
PSYC141,CAS,PSYC,141,MARKETING2,Human-Computer Interaction,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,ACCOUNTING,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,INTL BUSIN,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,MANAGEMENT,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,COMSCIENCE,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,COMPENG,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,ELECENG,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,MGMTENG,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,ENGLISH,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,LINGUISTIC,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,LITERATURE,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,FINANCE,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,DIGITALMED,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,PR / ADV,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,VISUAL COM,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,MIS,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
ISTD131,CAS,ISTD,131,MARKETING2,Human Rights in Islam,ENGL 110 coreq,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['ENGL110']
FREN112,CAS,FREN,112,ACCOUNTING,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,INTL BUSIN,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,MANAGEMENT,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,COMSCIENCE,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,COMPENG,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,ELECENG,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,MGMTENG,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,ENGLISH,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,LINGUISTIC,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,LITERATURE,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,FINANCE,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,DIGITALMED,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,PR / ADV,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,VISUAL COM,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,MIS,Professional French II,FREN 111,GE,E,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
FREN112,CAS,FREN,112,MARKETING2,Professional French II,FREN 111,NA,N,3,Dept of Humanities & Soc Sci,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['FREN111']
PHYS112,CAS,PHYS,112,ACCOUNTING,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,INTL BUSIN,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,MANAGEMENT,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,COMSCIENCE,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,COMPENG,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,GE,R,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,ELECENG,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,GE,R,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,MGMTENG,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,GE,R,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,ENGLISH,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,LINGUISTIC,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,LITERATURE,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,FINANCE,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,DIGITALMED,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,PR / ADV,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,VISUAL COM,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,MIS,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112,CAS,PHYS,112,MARKETING2,Physics II,PHYS 112L coreq & 110&110L & MATH131 & CEA,NA,N,3,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".","['PHYS110','PHYS110L','MATH131']"
PHYS112L,CAS,PHYS,112L,ACCOUNTING,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,INTL BUSIN,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,MANAGEMENT,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,COMSCIENCE,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,COMPENG,PHYS II Lab,PHYS 112 coreq,GE,R,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,ELECENG,PHYS II Lab,PHYS 112 coreq,GE,R,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,MGMTENG,PHYS II Lab,PHYS 112 coreq,GE,R,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,ENGLISH,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,LINGUISTIC,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,LITERATURE,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,FINANCE,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,DIGITALMED,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,PR / ADV,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,VISUAL COM,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,MIS,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
PHYS112L,CAS,PHYS,112L,MARKETING2,PHYS II Lab,PHYS 112 coreq,NA,N,1,Dept of Math & Natural Science,1,ONE_COURSE,1- Only the specified course as a prerequisite.,['PHYS112']
CHEM115L,CAS,CHEM,115L,ACCOUNTING,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,INTL BUSIN,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,MANAGEMENT,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,COMSCIENCE,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,COMPENG,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,GE,R,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,ELECENG,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,GE,R,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,MGMTENG,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,GE,R,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,ENGLISH,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,LINGUISTIC,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,LITERATURE,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,FINANCE,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,DIGITALMED,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,PR / ADV,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,VISUAL COM,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,MIS,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
CHEM115L,CAS,CHEM,115L,MARKETING2,Intro Lab Safety & Hazardous M,CHEM 110L coreq & CEA,NA,N,1,Dept of Math & Natural Science,1,AND_College,"1- All specified prerequisites must be taken.
2- Student College = ""CEA"".",['CHEM110L']
ENGG101,CEA,ENGG,101,ACCOUNTING,Study & Careers in Engineering,ENGL 098 / 100/ 110/ 112,NA,N,1,General Engg Engineer Dept,1,OR,1- Any one of the specified prerequisites must be taken.,"['ENGL098','ENGL100','ENGL110','ENGL112']"
ENGG101,CEA,ENGG,101,INTL BUSIN,Study & Careers in Engineering,ENGL 098 / 100/ 110/ 112,NA,N,1,General Engg Engineer Dept,1,OR,1- Any one of the specified prerequisites must be taken.,"['ENGL098','ENGL100','ENGL110','ENGL112']"
ENGG101,CEA,ENGG,101,MANAGEMENT,Study & Careers in Engineering,ENGL 098 / 100/ 110/ 112,NA,N,1,General Engg Engineer Dept,1,OR,1- Any one of the specified prerequisites must be taken.,"['ENGL098','ENGL100','ENGL110','ENGL112']"
